id,owner,name,pipeline_tag,tags,downloads,likes,created_at,last_modified,params_guess,hf_url,api_url,purpose,purpose_source,matched_keywords,score,readme_snippet,matched_list,matched_lower,has_framework,llm_type
ARI-HIPA-AI-Team/HIPA-AI_Model,ARI-HIPA-AI-Team,HIPA-AI_Model,,,,,,,,https://huggingface.co/ARI-HIPA-AI-Team/HIPA-AI_Model,https://huggingface.co/api/models/ARI-HIPA-AI-Team/HIPA-AI_Model,model,fallback,HIPAA,1,,['HIPAA'],['hipaa'],True,Other/Unknown
lissoxo/lack,lissoxo,lack,,,,,,,,https://huggingface.co/lissoxo/lack,https://huggingface.co/api/models/lissoxo/lack,model,fallback,SOX,1,,['SOX'],['sox'],True,Other/Unknown
fti-sc/pra-sentiment-classifier,fti-sc,pra-sentiment-classifier,,,,,,,,https://huggingface.co/fti-sc/pra-sentiment-classifier,https://huggingface.co/api/models/fti-sc/pra-sentiment-classifier,model,fallback,CPRA,1,,['CPRA'],['cpra'],True,Other/Unknown
JQ1984/violation_result_GDPR_prediction,JQ1984,violation_result_GDPR_prediction,,,,,,,,https://huggingface.co/JQ1984/violation_result_GDPR_prediction,https://huggingface.co/api/models/JQ1984/violation_result_GDPR_prediction,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
barek2k2/bert_hipaa_sensitive_db_schema,barek2k2,bert_hipaa_sensitive_db_schema,,,,,,,,https://huggingface.co/barek2k2/bert_hipaa_sensitive_db_schema,https://huggingface.co/api/models/barek2k2/bert_hipaa_sensitive_db_schema,model,fallback,HIPAA,1,,['HIPAA'],['hipaa'],True,Other/Unknown
JQ1984/GDPR_clause_prediction_legalbert_model,JQ1984,GDPR_clause_prediction_legalbert_model,,,,,,,,https://huggingface.co/JQ1984/GDPR_clause_prediction_legalbert_model,https://huggingface.co/api/models/JQ1984/GDPR_clause_prediction_legalbert_model,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
Ludwigd/praktikum-ai-emotion-classifier,Ludwigd,praktikum-ai-emotion-classifier,,,,,,,,https://huggingface.co/Ludwigd/praktikum-ai-emotion-classifier,https://huggingface.co/api/models/Ludwigd/praktikum-ai-emotion-classifier,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
RamiKhan821/finbert_gdp_results,RamiKhan821,finbert_gdp_results,,,,,,,,https://huggingface.co/RamiKhan821/finbert_gdp_results,https://huggingface.co/api/models/RamiKhan821/finbert_gdp_results,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
RamiKhan821/deberta_gdp_results,RamiKhan821,deberta_gdp_results,,,,,,,,https://huggingface.co/RamiKhan821/deberta_gdp_results,https://huggingface.co/api/models/RamiKhan821/deberta_gdp_results,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
buerokratt/ner_gdpr,buerokratt,ner_gdpr,,,,,,,,https://huggingface.co/buerokratt/ner_gdpr,https://huggingface.co/api/models/buerokratt/ner_gdpr,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
pineiden/nominal-groups-recognition-medical-disease-beto-cmm-competencia2-beto-prescripciones-medicas,pineiden,nominal-groups-recognition-medical-disease-beto-cmm-competencia2-beto-prescripciones-medicas,,,,,,,,https://huggingface.co/pineiden/nominal-groups-recognition-medical-disease-beto-cmm-competencia2-beto-prescripciones-medicas,https://huggingface.co/api/models/pineiden/nominal-groups-recognition-medical-disease-beto-cmm-competencia2-beto-prescripciones-medicas,model,fallback,CMMC,1,,['CMMC'],['cmmc'],True,Other/Unknown
AI-aktindsigt/gdpr_anonymiseingsmodel_ganm,AI-aktindsigt,gdpr_anonymiseingsmodel_ganm,,,,,,,,https://huggingface.co/AI-aktindsigt/gdpr_anonymiseingsmodel_ganm,https://huggingface.co/api/models/AI-aktindsigt/gdpr_anonymiseingsmodel_ganm,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
raulgdp/roberta-base-bne-capitel-ner,raulgdp,roberta-base-bne-capitel-ner,,,,,,,,https://huggingface.co/raulgdp/roberta-base-bne-capitel-ner,https://huggingface.co/api/models/raulgdp/roberta-base-bne-capitel-ner,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
tobiso/xlm-roberta-base-gelato,tobiso,xlm-roberta-base-gelato,,,,,,,,https://huggingface.co/tobiso/xlm-roberta-base-gelato,https://huggingface.co/api/models/tobiso/xlm-roberta-base-gelato,model,fallback,SOX,1,,['SOX'],['sox'],True,Other/Unknown
tobiso/xlm-roberta-large-gelato,tobiso,xlm-roberta-large-gelato,,,,,,,,https://huggingface.co/tobiso/xlm-roberta-large-gelato,https://huggingface.co/api/models/tobiso/xlm-roberta-large-gelato,model,fallback,SOX,1,,['SOX'],['sox'],True,Other/Unknown
soheeyang/dpr-question_encoder-single-trivia-base,soheeyang,dpr-question_encoder-single-trivia-base,,,,,,,,https://huggingface.co/soheeyang/dpr-question_encoder-single-trivia-base,https://huggingface.co/api/models/soheeyang/dpr-question_encoder-single-trivia-base,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
zhiweitong/dpr-answer_encoder-single-nq-base,zhiweitong,dpr-answer_encoder-single-nq-base,,,,,,,,https://huggingface.co/zhiweitong/dpr-answer_encoder-single-nq-base,https://huggingface.co/api/models/zhiweitong/dpr-answer_encoder-single-nq-base,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
sagnikrayc/prajjwal-bert-small-snli,sagnikrayc,prajjwal-bert-small-snli,,,,,,,,https://huggingface.co/sagnikrayc/prajjwal-bert-small-snli,https://huggingface.co/api/models/sagnikrayc/prajjwal-bert-small-snli,model,fallback,CPRA,1,,['CPRA'],['cpra'],True,Other/Unknown
sagnikrayc/prajjwal-bert-small-mnli,sagnikrayc,prajjwal-bert-small-mnli,,,,,,,,https://huggingface.co/sagnikrayc/prajjwal-bert-small-mnli,https://huggingface.co/api/models/sagnikrayc/prajjwal-bert-small-mnli,model,fallback,CPRA,1,,['CPRA'],['cpra'],True,Other/Unknown
eugene-yang/dpr-xlm-align-engtrained,eugene-yang,dpr-xlm-align-engtrained,,,,,,,,https://huggingface.co/eugene-yang/dpr-xlm-align-engtrained,https://huggingface.co/api/models/eugene-yang/dpr-xlm-align-engtrained,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
eugene-yang/dpr-xlm-align-C3-zhen,eugene-yang,dpr-xlm-align-C3-zhen,,,,,,,,https://huggingface.co/eugene-yang/dpr-xlm-align-C3-zhen,https://huggingface.co/api/models/eugene-yang/dpr-xlm-align-C3-zhen,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
eugene-yang/dpr-xlmr-large-mtt-neuclir,eugene-yang,dpr-xlmr-large-mtt-neuclir,,,,,,,,https://huggingface.co/eugene-yang/dpr-xlmr-large-mtt-neuclir,https://huggingface.co/api/models/eugene-yang/dpr-xlmr-large-mtt-neuclir,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
eugene-yang/dpr-xlmr-large-c3mtt-neuclir,eugene-yang,dpr-xlmr-large-c3mtt-neuclir,,,,,,,,https://huggingface.co/eugene-yang/dpr-xlmr-large-c3mtt-neuclir,https://huggingface.co/api/models/eugene-yang/dpr-xlmr-large-c3mtt-neuclir,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
JoTeq-Work/iso-27001-2022-emb,JoTeq-Work,iso-27001-2022-emb,,,,,,,,https://huggingface.co/JoTeq-Work/iso-27001-2022-emb,https://huggingface.co/api/models/JoTeq-Work/iso-27001-2022-emb,model,fallback,ISO 27001,1,,['ISO 27001'],['iso 27001'],True,Other/Unknown
Basti8499/bge-large-en-v1.5-ISO-27001,Basti8499,bge-large-en-v1.5-ISO-27001,,,,,,,,https://huggingface.co/Basti8499/bge-large-en-v1.5-ISO-27001,https://huggingface.co/api/models/Basti8499/bge-large-en-v1.5-ISO-27001,model,fallback,ISO 27001,1,,['ISO 27001'],['iso 27001'],True,Other/Unknown
KYUNGHYUN9/ko-sroberta-ggd-prototype,KYUNGHYUN9,ko-sroberta-ggd-prototype,,,,,,,,https://huggingface.co/KYUNGHYUN9/ko-sroberta-ggd-prototype,https://huggingface.co/api/models/KYUNGHYUN9/ko-sroberta-ggd-prototype,model,fallback,GDPR,1,,['GDPR'],['gdpr'],True,Other/Unknown
